3.850	1146	0.27
3.853	1129	0.26
3.857	1126	0.26
3.860	1091	0.26
3.863	1073	0.25
3.867	1082	0.25
3.870	1096	0.26
3.873	1115	0.26
3.877	1134	0.27
3.880	1143	0.27
3.883	1167	0.27
3.887	1189	0.28
3.890	1232	0.29
3.893	1289	0.30
3.897	1319	0.31
3.900	1343	0.31
3.903	1398	0.33
3.907	1448	0.34
3.910	1466	0.34
3.913	1501	0.35
3.917	1560	0.37
3.920	1583	0.37
3.923	1587	0.37
3.927	1621	0.38
3.930	1640	0.38
3.933	1645	0.39
3.937	1677	0.39
3.940	1688	0.40
3.943	1672	0.39
3.947	1681	0.39
3.950	1714	0.40
3.953	1716	0.40
3.957	1679	0.39
3.960	1671	0.39
3.963	1680	0.39
3.967	1695	0.40
3.970	1716	0.40
3.973	1726	0.40
3.977	1737	0.41
3.980	1747	0.41
3.983	1774	0.42
3.987	1816	0.43
3.990	1833	0.43
3.993	1852	0.43
3.997	1895	0.44
4.000	1918	0.45
4.003	1917	0.45
4.007	1910	0.45
4.010	1909	0.45
4.013	1919	0.45
4.017	1927	0.45
4.020	1934	0.45
4.023	1941	0.45
4.027	1942	0.45
4.030	1949	0.46
4.033	1968	0.46
4.037	1971	0.46
4.040	1944	0.46
4.043	1944	0.46
4.047	1986	0.46
4.050	2010	0.47
4.053	2006	0.47
4.057	2005	0.47
4.060	1986	0.46
4.063	1962	0.46
4.067	1968	0.46
4.070	1971	0.46
4.073	1940	0.45
4.077	1901	0.45
4.080	1867	0.44
4.083	1831	0.43
4.087	1804	0.42
4.090	1784	0.42
4.093	1786	0.42
4.097	1814	0.42
4.100	1817	0.43
4.103	1795	0.42
4.107	1772	0.41
4.110	1759	0.41
4.113	1778	0.42
4.117	1830	0.43
4.120	1925	0.45
4.123	2044	0.48
4.127	2203	0.52
4.130	2563	0.60
4.133	3431	0.80
4.137	4465	1.05
4.140	5196	1.22
4.143	5978	1.40
4.147	6856	1.60
4.150	7310	1.71
4.153	7429	1.74
4.157	7513	1.76
4.160	7611	1.78
4.163	7606	1.78
4.167	7477	1.75
4.170	7109	1.66
4.173	6429	1.50
4.177	5515	1.29
4.180	4551	1.07
4.183	3858	0.90
4.187	3380	0.79
4.190	2924	0.68
4.193	2604	0.61
4.197	2547	0.60
4.200	2948	0.69
4.203	4536	1.06
4.207	7612	1.78
4.210	13264	3.10
4.213	20776	4.86
4.217	32470	7.60
4.220	48162	11.27
4.223	67602	15.82
4.227	90849	21.27
4.230	115145	26.95
4.233	137174	32.11
4.237	156588	36.66
4.240	171130	40.06
4.243	177722	41.60
4.247	174978	40.96
4.250	163046	38.17
4.253	145068	33.96
4.257	123860	28.99
4.260	100642	23.56
4.263	77468	18.13
4.267	56990	13.34
4.270	40086	9.38
4.273	27402	6.41
4.277	19181	4.49
4.280	13565	3.18
4.283	10092	2.36
4.287	7710	1.80
4.290	6342	1.48
4.293	5622	1.32
4.297	5482	1.28
4.300	5545	1.30
4.303	5525	1.29
4.307	5464	1.28
4.310	5458	1.28
4.313	5352	1.25
4.317	5104	1.19
4.320	4841	1.13
4.323	4338	1.02
4.327	3517	0.82
4.330	2970	0.70
4.333	2688	0.63
4.337	2527	0.59
4.340	2416	0.57
4.343	2364	0.55
4.347	2359	0.55
4.350	2360	0.55
4.353	2383	0.56
4.357	2424	0.57
4.360	2444	0.57
4.363	2456	0.57
4.367	2501	0.59
4.370	2558	0.60
4.373	2566	0.60
4.377	2536	0.59
4.380	2520	0.59
4.383	2538	0.59
4.387	2590	0.61
4.390	2608	0.61
4.393	2588	0.61
4.397	2634	0.62
4.400	2771	0.65
4.403	2907	0.68
4.407	3008	0.70
4.410	3305	0.77
4.413	3781	0.89
4.417	4161	0.97
4.420	4974	1.16
4.423	6179	1.45
4.427	6611	1.55
4.430	6772	1.59
4.433	6896	1.61
4.437	6942	1.63
4.440	6932	1.62
4.443	6915	1.62
4.447	6872	1.61
4.450	6818	1.60
4.453	6843	1.60
4.457	6917	1.62
4.460	6985	1.64
4.463	7005	1.64
4.467	6966	1.63
4.470	6874	1.61
4.473	6554	1.53
4.477	5514	1.29
4.480	4643	1.09
4.483	4190	0.98
4.487	3738	0.88
4.490	3351	0.78
4.493	3248	0.76
4.497	3308	0.77
4.500	3418	0.80
4.503	3740	0.88
4.507	4396	1.03
4.510	5563	1.30
4.513	6840	1.60
4.517	7709	1.80
4.520	8997	2.11
4.523	10537	2.47
4.527	11288	2.64
4.530	11432	2.68
4.533	11481	2.69
