#InstrumentID: Terra 440
#DatasetName: 2zhongdingji
#SampleInfo: 
#AcquisitionDate: 09/25/17 15:57:35
#IntegrationTime: 800 seconds
#Exposure 80 of 80
#Mode: *defaults*
#CameraParams: cameraSetpoint = -45
#PiezoParams: highPiezoFreq = 1600 lowPiezoFreq = 1550 piezoVolume = 95
#GeometryParams: axisX = 1117.49 axisY = 129 axisZ = 1219.85 sensorAngle1 = 29.6649 sensorAngle3 = 0
#EnergyParams: splitThreshold = 4 CuKaPeak = 598 kBFilterIn = 1
5	119.415
5.05	141.481
5.1	71.2509
5.15	118.223
5.2	112.926
5.25	118.456
5.3	107.164
5.35	81.9262
5.4	71.8668
5.45	130.337
5.5	135.31
5.55	91.9234
5.6	90.4522
5.65	103.452
5.7	101.534
5.75	97.3575
5.8	80.5722
5.85	116.827
5.9	130.023
5.95	103.119
6	92.8233
6.05	122.593
6.1	103.505
6.15	107.425
6.2	111.655
6.25	80.7145
6.3	121.617
6.35	83.6851
6.4	82.4994
6.45	92.1793
6.5	117.379
6.55	100.696
6.6	95.3057
6.65	89.2126
6.7	102.184
6.75	119.552
6.8	116.944
6.85	95.3991
6.9	91.8368
6.95	105.581
7	85.1171
7.05	106.334
7.1	84.0513
7.15	96.6328
7.2	94.5537
7.25	83.3374
7.3	90.6315
7.35	78.4026
7.4	73.9069
7.45	86.1784
7.5	118.066
7.55	89.2461
7.6	68.9302
7.65	106.074
7.7	93.936
7.75	84.5031
7.8	86.5483
7.85	93.0137
7.9	68.1708
7.95	101.699
8	106.103
8.05	100.227
8.1	52.5968
8.15	82.3393
8.2	105.158
8.25	78.7075
8.3	114.825
8.35	85.9814
8.4	98.9671
8.45	84.1285
8.5	102.28
8.55	104.435
8.6	90.1686
8.65	105.429
8.7	95.0715
8.75	86.1701
8.8	101.621
8.85	103.857
8.9	96.097
8.95	82.0845
9	77.5787
9.05	99.8872
9.1	85.5266
9.15	82.4339
9.2	89.904
9.25	104.111
9.3	104.787
9.35	85.6648
9.4	90.3594
9.45	92.0832
9.5	93.9913
9.55	87.929
9.6	108.566
9.65	68.8086
9.7	115.394
9.75	77.4714
9.8	101.936
9.85	73.2968
9.9	121.78
9.95	91.0587
10	133.483
10.05	153.726
10.1	152.445
10.15	195.57
10.2	193.313
10.25	180.831
10.3	194.651
10.35	155.889
10.4	125.27
10.45	114.22
10.5	93.9643
10.55	122.37
10.6	95.8446
10.65	101.093
10.7	93.3534
10.75	69.6718
10.8	106.694
10.85	96.7897
10.9	88.4963
10.95	81.1056
11	69.0978
11.05	75.7119
11.1	85.2481
11.15	100.194
11.2	90.5651
11.25	105.365
11.3	79.2315
11.35	80.3047
11.4	99.5723
11.45	102.407
11.5	81.731
11.55	83.0048
11.6	107.349
11.65	100.705
11.7	87.5104
11.75	98.132
11.8	119.105
11.85	156.056
11.9	159.44
11.95	155.165
12	216.77
12.05	278.031
12.1	327.058
12.15	385.671
12.2	398.68
12.25	405.329
12.3	325.309
12.35	249.026
12.4	189.04
12.45	194.456
12.5	212.251
12.55	171.819
12.6	208.448
12.65	268.796
12.7	228.39
12.75	246.683
12.8	175.959
12.85	159.197
12.9	116.068
12.95	107.47
13	83.3986
13.05	106.456
13.1	85.4865
13.15	85.3439
13.2	96.2727
13.25	55.63
13.3	74.1275
13.35	71.7007
13.4	85.2066
13.45	99.3905
13.5	100.712
13.55	91.379
13.6	87.0756
13.65	102.535
13.7	88.9475
13.75	125.531
13.8	91.1413
13.85	131.325
13.9	137.236
13.95	192.006
14	185.494
14.05	196.936
14.1	189.712
14.15	144.074
14.2	120.466
14.25	141.968
14.3	125.274
14.35	115.856
14.4	115.045
14.45	157.463
14.5	176.923
14.55	166.779
14.6	159.667
14.65	117.955
14.7	126.159
14.75	136.708
14.8	126.632
14.85	103.406
14.9	117.485
14.95	94.0202
15	105.809
15.05	118.253
15.1	94.539
15.15	97.1339
15.2	107.973
15.25	103.125
15.3	106.783
15.35	95.2223
15.4	79.9739
15.45	88.42
15.5	121.248
15.55	94.1188
15.6	110.24
15.65	104.526
15.7	130.283
15.75	135.691
15.8	139.448
15.85	152.322
15.9	156.102
15.95	174.105
16	130.471
16.05	124.121
16.1	127.193
16.15	135.402
16.2	141.166
16.25	160.274
16.3	146.775
16.35	162.342
16.4	149.672
16.45	172.438
16.5	144.143
16.55	141.474
16.6	147.978
16.65	154.87
16.7	103.672
16.75	99.1151
16.8	94.2431
16.85	101.28
16.9	124.6
16.95	96.8356
17	93.8812
17.05	119.908
17.1	147.367
17.15	112.649
17.2	140.827
17.25	125.626
17.3	130.742
17.35	116.039
17.4	109.301
17.45	116.018
17.5	105.721
17.55	93.1306
17.6	115.055
17.65	91.2635
17.7	92.6285
17.75	82.3938
17.8	74.2112
17.85	92.1382
17.9	72.4764
17.95	90.1133
18	81.6314
18.05	90.1457
18.1	89.8481
18.15	104.72
18.2	93.4265
18.25	95.2436
18.3	71.3634
18.35	103.518
18.4	103.716
18.45	76.4263
18.5	112.908
18.55	118.515
18.6	162.546
18.65	150.177
18.7	156.588
18.75	141.07
18.8	131.55
