#InstrumentID: Terra 440
#DatasetName: 236TNT
#SampleInfo: 
#AcquisitionDate: 01/05/17 14:58:50
#IntegrationTime: 800 seconds
#Exposure 80 of 80
#Mode: *defaults*
#CameraParams: cameraSetpoint = -45
#PiezoParams: highPiezoFreq = 1600 lowPiezoFreq = 1550 piezoVolume = 100
#GeometryParams: axisX = 1117.49 axisY = 129 axisZ = 1219.85 sensorAngle1 = 29.6649 sensorAngle3 = 0
#EnergyParams: splitThreshold = 4 CuKaPeak = 602 kBFilterIn = 1
5	35.7338
5.05	52.1448
5.1	34.9921
5.15	44.2557
5.2	41.1066
5.25	64.287
5.3	43.4382
5.35	52.7368
5.4	39.442
5.45	64.6643
5.5	52.2963
5.55	53.4977
5.6	36.5848
5.65	62.9039
5.7	43.0352
5.75	60.163
5.8	43.6405
5.85	54.8247
5.9	44.0807
5.95	30.1082
6	37.7168
6.05	44.8122
6.1	55.0636
6.15	34.5124
6.2	48.8271
6.25	45.7629
6.3	53.6295
6.35	43.5631
6.4	41.1788
6.45	51.9497
6.5	37.9736
6.55	44.2526
6.6	38.9928
6.65	33.0561
6.7	35.0237
6.75	37.0122
6.8	41.0643
6.85	35.9407
6.9	59.5926
6.95	47.2839
7	49.0179
7.05	51.6199
7.1	53.4662
7.15	38.4939
7.2	45.4268
7.25	45.7907
7.3	72.0911
7.35	54.0007
7.4	44.2698
7.45	43.1664
7.5	62.0686
7.55	53.2834
7.6	58.3402
7.65	53.3478
7.7	40.0263
7.75	48.4308
7.8	48.9801
7.85	57.0877
7.9	54.8361
7.95	54.6227
8	35.7698
8.05	57.8501
8.1	50.3578
8.15	36.3892
8.2	40.756
8.25	53.0904
8.3	35.5532
8.35	53.4883
8.4	42.293
8.45	54.4519
8.5	55.714
8.55	58.4502
8.6	43.7389
8.65	43.7108
8.7	41.5905
8.75	54.535
8.8	40.2724
8.85	53.6769
8.9	46.5605
8.95	43.1745
9	53.7219
9.05	46.6974
9.1	50.3401
9.15	41.2609
9.2	78.6784
9.25	77.675
9.3	68.4923
9.35	68.1655
9.4	93.2312
9.45	106.059
9.5	137.227
9.55	120.495
9.6	130.184
9.65	135.304
9.7	119.919
9.75	90.1827
9.8	107.014
9.85	74.8037
9.9	64.63
9.95	68.0442
10	51.4434
10.05	61.5577
10.1	57.4489
10.15	35.5147
10.2	33.3816
10.25	49.6754
10.3	43.4283
10.35	42.3066
10.4	49.2286
10.45	39.6134
10.5	41.8334
10.55	47.761
10.6	46.2628
10.65	36.4914
10.7	59.1808
10.75	47.956
10.8	41.4926
10.85	33.7343
10.9	54.242
10.95	34.0327
11	48.2115
11.05	35.2985
11.1	44.0794
11.15	56.7999
11.2	34.0595
11.25	48.2197
11.3	50.8868
11.35	51.364
11.4	68.9862
11.45	72.4391
11.5	40.7461
11.55	63.8521
11.6	61.2235
11.65	75.2693
11.7	63.6079
11.75	65.9445
11.8	72.9241
11.85	56.6605
11.9	57.3369
11.95	51.0535
12	36.9701
12.05	62.6178
12.1	43.0048
12.15	49.4563
12.2	40.0729
12.25	51.3095
12.3	40.1545
12.35	35.9121
12.4	37.2562
12.45	51.754
12.5	34.3449
12.55	43.004
12.6	46.0643
12.65	44.1277
12.7	50.2224
12.75	31.5891
12.8	54.4716
12.85	56.3141
12.9	59.4118
12.95	48.1203
13	41.2821
13.05	48.5481
13.1	49.5115
13.15	53.2981
13.2	67.4479
13.25	39.4994
13.3	42.8653
13.35	39.1847
13.4	52.349
13.45	53.9203
13.5	61.6625
13.55	57.6576
13.6	73.8166
13.65	76.9649
13.7	84.0605
13.75	163.928
13.8	158.137
13.85	229.765
13.9	237.126
13.95	237.037
14	227.196
14.05	263.676
14.1	203.47
14.15	152.637
14.2	107.454
14.25	88.9146
14.3	67.0218
14.35	88.1709
14.4	52.8857
14.45	64.6918
14.5	61.5187
14.55	58.4158
14.6	52.3647
14.65	62.0068
14.7	55.2993
14.75	45.7125
14.8	59.7307
14.85	76.8117
14.9	58.1887
14.95	111.112
15	109.153
15.05	116.978
15.1	158.694
15.15	224.204
15.2	340.716
15.25	288.426
15.3	302.697
15.35	306.303
15.4	264.953
15.45	236.36
15.5	143.318
15.55	117.844
15.6	84.1509
15.65	85.0605
15.7	51.5434
15.75	73.7732
15.8	99.7844
15.85	74.9995
15.9	61.3621
15.95	58.6906
16	62.8815
16.05	80.2522
16.1	79.5676
16.15	87.0453
16.2	80.3884
16.25	118.441
16.3	105.622
16.35	94.6002
16.4	92.8766
16.45	122.574
16.5	88.1872
16.55	90.5948
16.6	80.2634
16.65	75.646
16.7	90.3795
16.75	68.7999
16.8	71.8954
16.85	76.807
16.9	82.676
16.95	63.6688
17	72.3365
17.05	104.532
17.1	147.729
17.15	119.178
17.2	127.837
17.25	164.449
17.3	161.496
17.35	120.973
17.4	110.839
17.45	79.332
17.5	79.5457
17.55	83.4298
17.6	65.6633
17.65	65.6002
17.7	66.1117
17.75	56.9351
17.8	60.9782
17.85	65.5065
17.9	81.4397
17.95	85.3054
18	115.133
18.05	171.755
18.1	179.015
18.15	237.584
18.2	203.271
18.25	261.285
18.3	226.881
18.35	158.647
18.4	146.954
18.45	117.64
18.5	90.0641
18.55	68.9382
18.6	74.7487
18.65	45.7326
18.7	56.8228
18.75	46.4007
