#InstrumentID: Terra 440
#DatasetName: xiaosuanna
#SampleInfo: 
#AcquisitionDate: 01/03/17 14:25:36
#IntegrationTime: 330 seconds
#Exposure 33 of 250
#Mode: *defaults*
#CameraParams: cameraSetpoint = -45
#PiezoParams: highPiezoFreq = 1600 lowPiezoFreq = 1550 piezoVolume = 100
#GeometryParams: axisX = 1117.49 axisY = 129 axisZ = 1219.85 sensorAngle1 = 29.6649 sensorAngle3 = 0
#EnergyParams: splitThreshold = 4 CuKaPeak = 599 kBFilterIn = 1
5	71.7278
5.05	96.5336
5.1	84.8046
5.15	57.1144
5.2	68.7309
5.25	74.4608
5.3	68.0448
5.35	25.5441
5.4	35.9169
5.45	30.1116
5.5	69.1249
5.55	52.9919
5.6	55.0887
5.65	70.6415
5.7	62.5031
5.75	67.8956
5.8	63.4369
5.85	44.2345
5.9	66.0666
5.95	53.5358
6	57.8573
6.05	69.1182
6.1	34.4898
6.15	50.9337
6.2	56.944
6.25	35.5339
6.3	30.3549
6.35	61.6443
6.4	41.6642
6.45	79.6555
6.5	48.0324
6.55	37.2094
6.6	35.3774
6.65	16.062
6.7	48.0832
6.75	38.9629
6.8	44.3395
6.85	56.7701
6.9	33.3464
6.95	64.5068
7	50.4004
7.05	25.0608
7.1	66.5008
7.15	34.5531
7.2	86.7107
7.25	37.0139
7.3	73.9826
7.35	33.5932
7.4	65.7733
7.45	62.13
7.5	76.9673
7.55	57.7831
7.6	68.9713
7.65	30.6195
7.7	51.9929
7.75	43.629
7.8	51.9475
7.85	41.8573
7.9	61.047
7.95	23.7541
8	55.4829
8.05	51.3426
8.1	35.9097
8.15	37.3387
8.2	40.2161
8.25	33.8811
8.3	39.4689
8.35	63.0633
8.4	53.0586
8.45	67.815
8.5	88.8174
8.55	65.441
8.6	37.6216
8.65	47.4761
8.7	43.7138
8.75	40.3709
8.8	48.8192
8.85	36.1662
8.9	59.9863
8.95	50.5132
9	42.2545
9.05	40.181
9.1	35.8329
9.15	64.314
9.2	58.7386
9.25	60.4454
9.3	43.3105
9.35	58.7936
9.4	31.7602
9.45	60.607
9.5	41.165
9.55	38.7379
9.6	37.6212
9.65	41.9005
9.7	65.4403
9.75	54.6473
9.8	95.0027
